DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB02110,Protoporphyrin Ix Containing Co,,SmallMoleculeDrug,,,4972,46508124,,,COH,,,,"",,,,,,,,
DB02111,3-Hydroxyisoxazole-4-Carboxylic Acid,,SmallMoleculeDrug,,,448651,46508407,,,GAG,,,,"",,,,,,395385,23242,
DB02112,Zk-806450,"",SmallMoleculeDrug,"","",448062,46508622,"","",806,"","","","","","",,,,21542324,17281,
DB02113,6-Methylpurine,2004-03-7,SmallMoleculeDrug,,,5287547,46506443,,,6MP,,,,"",,,,,,4449900,,
DB02114,Para-Isopropylaniline,,SmallMoleculeDrug,,,7464,46504739,,,ISO,,,,"",,,,,,13853758,,
DB02115,Daidzin,552-66-9,SmallMoleculeDrug,C10216,"",107971,46505206,4307,"",DZN,"","","","","","",,,,97088,,
DB02116,Olomoucine,101622-51-9,SmallMoleculeDrug,,,4592,46508610,,,OLO,,,,"",,,,,,4431,5718,DNC001057
DB02118,CP-271485,"",SmallMoleculeDrug,"","",448940,46507727,"","",CP8,"","","","","","",,,,395591,,
DB02119,"6-Hydroxymethyl-7,8-Dihydropterin",3672-03-5,SmallMoleculeDrug,,,218,46505768,,,HHP,,,,"",,,,,,213,,
DB02120,"6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol",38231-86-6,SmallMoleculeDrug,,,10749764,46504853,,,ACI,,,,"",,,,,,3407499,,
DB02121,Butyramide,541-35-5,SmallMoleculeDrug,,,10927,46507100,50724,,BMD,,,,"",,,Butyramide,,,10464,,
DB02122,4-iodo-acetamido phenylboronic acid,"",SmallMoleculeDrug,"","",4634714,46509059,"","",IAP,"","","","","","",,,,3824989,,
DB02123,Glycochenodeoxycholic Acid,640-79-9,SmallMoleculeDrug,C05466,,12544,46506300,36274,,CHO,,,,"",,,,,,25982,,
DB02124,"(2s,3s)-Trans-2,3-Dihydro-3-Hydroxyanthranilic Acid",,SmallMoleculeDrug,,,46936304,46505773,60844,,HHA,,,,"",,,,,,10465779,,
DB02125,Adamantanone,700-58-3,SmallMoleculeDrug,,,64151,46505277,22234,,ADO,,,,"",,,Adamantanone,,,57725,,
DB02126,4-Carboxycinnamic Acid,,SmallMoleculeDrug,,,697959,46505500,,,CIN,,,,"",,,,,,608126,,
DB02127,Methylphosphonic Acid Diisopropyl Ester,,SmallMoleculeDrug,,,3073,46507529,,,DII,,,,"",,,,,,2964,,
DB02128,[1-(3-Hydroxy-2-Oxo-1-Phenethyl-Propylcarbamoyl)2-Phenyl-Ethyl]-Carbamic Acid Pyridin-4-Ylmethyl Ester,,SmallMoleculeDrug,,,46936305,46507860,,,P10,,,,"",,,,,,2530271,,
DB02129,Dihydroorotic Acid,155-54-4,SmallMoleculeDrug,,,439216,46508825,30865,,DOR,,,,"",,,,,,628,,DNC000559
DB02130,4-Hydroxy-3-Methoxybenzoate,121-34-6,SmallMoleculeDrug,C06672,,54675858,46509049,30816,,VNL,,,,"",,,,,,21708,,
DB02131,N-1-Methylheptylformamide,,SmallMoleculeDrug,,,5288319,46504613,,,FXY,,,,"",,,,,,9990642,,
DB02132,"[3-(4-Bromo-2-Fluoro-Benzyl)-7-Chloro-2,4-Dioxo-3,4-Dihydro-2h-Quinazolin-1-Yl]-Acetic Acid",,SmallMoleculeDrug,,,5724,46507491,,,ZES,,,,"",,,,,,5522,16496,
DB02133,Chlorophyll A,479-61-8,SmallMoleculeDrug,C05306,,46936306,46506616,18230,,CLA,,,,"",,,,,,,,
DB02134,Xanthine,69-89-6,SmallMoleculeDrug,C00385,,1188,46507575,17712,,XAN,,,,"",,,Xanthine,,,1151,,DCL000293
DB02135,"4-{2,6,8-Trioxo-9-[(2r,3s,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate",,SmallMoleculeDrug,,,657028,46506635,,,TS1,,,,"",,,,,,,,
DB02136,Cephalosporin Analog,,SmallMoleculeDrug,,,46936307,46509008,,,CEH,,,,"",,,,,,3672132,,
DB02137,Molybdenum Cofactor,872689-63-9,SmallMoleculeDrug,"","",46936308,46505896,21437,"",PCD,"","","","","","",Molybdenum_cofactor,"",,,,
DB02138,Diethyl 4-Methylbenzylphosphonate,3762-25-2,SmallMoleculeDrug,,,3050,46506403,,,EBP,,,,"",,,,,,2942,,
DB02139,(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine,,SmallMoleculeDrug,,,445990,46509024,,,R04,,,,"",,,,,,393466,,
DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide,,SmallMoleculeDrug,,,5287869,46507687,,,C48,,,,"",,,,,,4450156,,
DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",,SmallMoleculeDrug,,,1337,46504749,,,4BT,,,,"",,,,,,1297,50271882,
DB02142,Pyridoxamine-5'-Phosphate,,SmallMoleculeDrug,,,1053,46506503,,,PMP,,,,"",,,,,,1024,,
DB02143,N-Isopropyl-N'-Hydroxyguanidine,,SmallMoleculeDrug,,,447029,46505994,,,IHG,,,,"",,,,,,394239,,
DB02144,"1,2-Diacyl-Sn-Glycero-3-Phosphoinositol","",SmallMoleculeDrug,"","",46936309,46506660,28874,"",PIE,,,,"","","",,"",,16744154,,
DB02145,Butan-1-Ol,71-36-3,SmallMoleculeDrug,C06142,D03200,263,46507086,28885,,1BO,,,,"",,,,,,258,,
DB02146,Atrazine Glutathione Conjugate,,SmallMoleculeDrug,,,46936311,46506861,,,ATA,,,,"",,,,,,3671422,,
DB02147,Cyclo-Tetrametavanadate,,SmallMoleculeDrug,,,3393379,46505756,37851,,V4O,,,,"",,,,,,2638079,,
DB02148,3-Amino-4-Oxybenzyl-2-Butanone,,SmallMoleculeDrug,,,5289348,46506319,,,SEM,,,,"",,,,,,2601922,,
DB02151,Methionine Phosphonate,,SmallMoleculeDrug,,,444719,46508141,,,MPH,,,,"",,,,,,4341217,,
DB02152,K-252a,97161-97-2,SmallMoleculeDrug,,,3035817,46504455,,,KSA,,,,"",,,,,,2299962,6760,
DB02153,3-Sulfinoalanine,1115-65-7,SmallMoleculeDrug,C00606,,1549098,46505410,16345,,CSD,,,,"",,,,,,107,,
DB02154,"2,3-Bis-Benzo[1,3]Dioxol-5-Ylmethyl-Succinic Acid",,SmallMoleculeDrug,,,5496628,46508008,,,BDS,,,,"",,,,,,4593420,,
DB02155,Balanol Analog 8,,SmallMoleculeDrug,,,46936313,46507987,,,B8L,,,,"",,,,,,20016553,,
DB02156,Sulfopyruvate,98022-26-5,SmallMoleculeDrug,C05528,,440717,46508494,16894,,SPV,,,,"",,,,,,389590,,
DB02158,"(1s)-1-(9-Deazaadenin-9-Yl)-1,4,5-Trideoxy-1,4-Imino-5-Methylthio-D-Ribitol",,SmallMoleculeDrug,,,46936314,46508814,,,MTM,,,,"",,,,,,,,
DB02159,"R-1,2-Propanediol",4254-14-2,SmallMoleculeDrug,C02912,,259994,46507661,28972,,PGR,,,,"",,,,,,13835224,,
DB02160,S-Butyryl-Cystein,,SmallMoleculeDrug,,,46936315,46506003,,,CY4,,,,"",,,,,,3818886,,
DB02161,Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester,,SmallMoleculeDrug,,,447234,46506304,,,HTQ,,,,"",,,,,,,,
DB02162,5'-O-(N-Ethyl-Sulfamoyl)Adenosine,,SmallMoleculeDrug,,,46936316,46506758,,,5AS,,,,"",,,,,,21240482,,
DB02163,"2,5-Xylidine",95-78-3,SmallMoleculeDrug,,,7259,46508418,518305,,XYD,,,,"",,,"2,5-Xylidine",,,13869434,,
DB02164,N-Sulfo-Flavin Mononucleotide,,SmallMoleculeDrug,,,46936317,46506833,,,FNS,,,,"",,,,,,,,
DB02165,Zinc Trihydroxide,,SmallMoleculeDrug,,,445443,46506339,,,ZH3,,,,"",,,,,,20016302,,
DB02166,Propidium,36015-30-2,SmallMoleculeDrug,,,4939,46506410,51246,,PRM,,,,"",,,,,,4770,31904,
DB02167,"N,N-Dimethyl-L-Alanine",,SmallMoleculeDrug,,,151045,46506531,,,LAL,,,,"",,,,,,9962964,,
DB02168,Bromopurine,767-69-1,SmallMoleculeDrug,,,5287830,46506278,,,BP1,,,,"",,,,,,,,
DB02169,"9,10-Deepithio-9,10-Didehydroacanthifolicin",78111-17-8,SmallMoleculeDrug,C01945,,46936318,46504468,7733,,OKA,,,,"",,,,,,4423,,
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One",,SmallMoleculeDrug,,,5326637,46508489,,,MNX,,,,"",,,,,,4484006,,
DB02171,D-Fructose-6-Phosphate (Open Form),,SmallMoleculeDrug,,,14620017,46508732,,,FPC,,,,"",,,,,,598,,
DB02172,"2,5-Dideoxy-2,5-Imino-D-Glucitol",,SmallMoleculeDrug,,,11073745,46507754,,,DIG,,,,"",,,,,,1428,,
DB02173,Co(Iii)-(Deuteroporphyrin Ix),,SmallMoleculeDrug,,,,46506989,,,DEU,,,,"",,,,,,,,
DB02174,D-Glutamine,5959-95-5,SmallMoleculeDrug,C00819,"",5961,46508385,17061,"",DGN,,,,"","","",,"",,718,,
DB02175,Malonic acid,141-82-2,SmallMoleculeDrug,C00383,"",867,46504875,30794,"",MLA,"","","","","","",Malonic_acid,"",,844,14673,
DB02176,Mercury Acetate Ion,,SmallMoleculeDrug,,,16685160,46508961,33209,,MAC,,,,"",,,,,,10613521,,
DB02177,1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine,,SmallMoleculeDrug,,,,46504944,,,L08,,,,"",,,,,,,,
DB02178,Phenylacetaldehyde,122-78-1,SmallMoleculeDrug,C00601,,998,46505999,16424,,HY1,,,,"",,,,,,13876539,,
DB02179,O-Trifluoromethylphenyl Anthranilic Acid,,SmallMoleculeDrug,,,445155,46505673,,,OFL,,,,"",,,,,,392876,,
DB02180,Myristoyl-Coa,3130-72-1,SmallMoleculeDrug,C02593,,46936319,46507714,15532,,MYA,,,,"",,,,,,1094,,
DB02181,2'-Deoxyguanosine-5'-Triphosphate,2564-35-4,SmallMoleculeDrug,C00286,,13602803,46506790,16497,,DGT,,,,"",,,,,,,21687,
DB02182,Hybrid Between B and C Type Hemes (Protoporphyrin Ixcontaining Fe),,SmallMoleculeDrug,,,4633680,46508488,,,HEB,,,,"",,,,,,,,
DB02183,Adenosine-5'-Ditungstate,,SmallMoleculeDrug,,,,46504581,,,ADW,,,,"",,,,,,21240458,,
DB02184,"(2s,3s)-1,4-Dimercaptobutane-2,3-Diol",,SmallMoleculeDrug,,,446094,46507674,32886,,DTV,,,,"",,,,,,17939,,
DB02185,"2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One",,SmallMoleculeDrug,,,445228,46508130,,,HBO,,,,"",,,,,,392925,,
DB02186,N-Acetyl-D-Galactosamine 6-Sulfate,157296-99-6,SmallMoleculeDrug,C04255,,440271,46506362,,,NG6,,,,"",,,,,,4367480,,
DB02187,Equilin,474-86-2,SmallMoleculeDrug,C14392,D04041,223368,46506633,42309,"",EQI,,,,"","","",Equilin,"",,193995,,
DB02188,N-Methylmesoporphyrin Containing Copper,,SmallMoleculeDrug,,,5162683,46505158,,,MP1,,,,"",,,,,,,,
DB02189,"2',3'-Dideoxyadenosine-5'-Triphosphate",,SmallMoleculeDrug,,,65304,46506011,,,DAD,,,,"",,,,,,1416,50164644,
DB02190,2-Oxalosuccinic Acid,,SmallMoleculeDrug,,,446264,46507484,44712,,OXS,,,,"",,,,,,947,,
DB02191,"(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One",,SmallMoleculeDrug,,,11987779,46506737,,,IQZ,,,,"",,,,,,10160256,,
DB02192,2-Phenyl-Ethanol,60-12-8,SmallMoleculeDrug,C05853,D00192,6054,46506001,49000,,PEL,,,,"",,,,,,5830,,
DB02193,2-(2-Hydroxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,,SmallMoleculeDrug,,,5353306,46505643,,,BMZ,,,,"",,,,,,,,
DB02194,"8-Benzyl-2-Hydroxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One",,SmallMoleculeDrug,,,46936320,46507421,,,CTZ,,,,"",,,,,,2727,,
DB02195,"3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine",,SmallMoleculeDrug,,,5288238,46505327,,,FPH,,,,"",,,,,,4450439,,
DB02196,Uridine-Diphosphate-N-Acetylgalactosamine,,SmallMoleculeDrug,,,23700,46508676,,,UD2,,,,"",,,,,,,,
DB02197,"4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide",,SmallMoleculeDrug,,,5288527,46504935,,,HDT,,,,"",,,,,,4450680,7657,
DB02198,2-Bromoacetyl Group,79-08-3,SmallMoleculeDrug,,,6227,46504474,,,BRM,,,,"",,,,,,10301338,,
DB02199,"1,3-Dedimethyl-1,3-Divinyl Heme",,SmallMoleculeDrug,,,4633685,46505027,,,HEV,,,,"",,,,,,,,
DB02200,3-[N-[Benzyloxycarbonyl]-Phenylalaninyl-Amino]-5-Phenyl-Pentane-1-Sulfonylmethylbenzene,,SmallMoleculeDrug,,,46936321,46507836,,,VS2,,,,"",,,,,,2641047,,
DB02201,Malonate Ion,141-82-2,SmallMoleculeDrug,C00383,,9084,46506949,15792,,MLI,,,,"",,,,,,8731,,
DB02202,"1,3-Butanediol",107-88-0,SmallMoleculeDrug,,,446973,46505398,,,BU2,,,,"",,,,,,13837670,,
DB02203,Acetone Cyanohydrin,75-86-5,SmallMoleculeDrug,C02659,,6406,46505571,15348,,CNH,,,,"",,,,,,6166,,
DB02205,"6-(1,1-Dimethylallyl)-2-(1-Hydroxy-1-Methylethyl)-2,3-Dihydro-7h-Furo[3,2-G]Chromen-7-One",,SmallMoleculeDrug,,,5287846,46505661,,,BRZ,,,,"",,,,,,4450136,,
DB02207,7-Nitroindazole,2942-42-9,SmallMoleculeDrug,,,1893,46504896,,,7NI,,,,"",,,,,,,,
DB02209,Pyridoxine-5'-Phosphate,447-05-2,SmallMoleculeDrug,C00627,"",1055,46505900,28803,"",PXP,,,,"","","",,"",,1026,,
DB02210,"Hexane-1,6-Diol",629-11-8,SmallMoleculeDrug,,,12374,46508366,,,HEZ,,,,"",,,,,,13839416,,
DB02211,N-Methyl-N-Propargyl-1(R)-Aminoindan,,SmallMoleculeDrug,,,5289295,46507649,,,RMA,,,,"",,,,,,4451289,11002,
DB02213,Metanitrophenyl-Alpha-D-Galactoside,,SmallMoleculeDrug,,,46936322,46506056,,,GAA,,,,"",,,,,,3943,,
DB02214,"6,7-Dioxo-5h-8-Ribitylaminolumazine",,SmallMoleculeDrug,,,46936323,46507403,,,RDL,,,,"",,,,,,,,
DB02215,Furoyl-Leucine,,SmallMoleculeDrug,,,774282,46505590,,,FLE,,,,"",,,,,,676848,,
DB02216,S-Methylcysteine,1187-84-4,SmallMoleculeDrug,,,24417,46506571,,,CYM,,,,"",,,,,,196235,50213729,
DB02217,Dpb-T,,SmallMoleculeDrug,,,5288101,46508258,,,DPB,,,,"",,,,,,4450335,,
DB02218,"N-[4-Hydroxymethyl-Cyclohexan-6-Yl-1,2,3-Triol]-4,6-Dideoxy-4-Aminoglucopyranoside",,SmallMoleculeDrug,,,46936324,46507169,,,AC1,,,,"",,,,,,1672,,
DB02219,3-Cyclohexyl-1-Propylsulfonic Acid,,SmallMoleculeDrug,,,70815,46506121,,,CXS,,,,"",,,,,,63979,,
DB02220,Al7089a,220402-83-5,SmallMoleculeDrug,,,3013848,46507064,,,AL8,,,,"",,,,,,2282420,11936,
DB02221,"4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide",,SmallMoleculeDrug,,,446241,46505272,,,IOE,,,,"",,,,,,393650,12021,
DB02222,"2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine",,SmallMoleculeDrug,,,5287571,46506418,,,9PP,,,,"",,,,,,21239542,,
DB02223,Ly231514 Tetra Glu,,SmallMoleculeDrug,,,46936325,46508632,,,LYB,,,,"",,,,,,,,
DB02224,"(2s,3s)-Trans-Dihydroquercetin",480-18-2,SmallMoleculeDrug,C01617,,439533,46508033,17948,,DH2,,,,"",,,,,,458,,
DB02225,"1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine","",SmallMoleculeDrug,"","",447776,46505514,"","",PC5,"","","","","","",,,,10462882,,
DB02226,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium",,SmallMoleculeDrug,,,5289507,46505020,,,TZ4,,,,"",,,,,,4451459,50271838,
DB02227,"4,5-Dihydroxy-Tetrahydro-Pyran-2-Carboxylic Acid",,SmallMoleculeDrug,,,448431,46507050,,,GCT,,,,"",,,,,,19223588,,
DB02228,2-deoxy-2-fluoro-β-D-galactose,"",SmallMoleculeDrug,"","",,,49145,"",2FG,,,,"","","","","",,,,
DB02229,5'-O-[(L-Methionyl)-Sulphamoyl]Adenosine,,SmallMoleculeDrug,,,46936326,46508823,,,MSP,,,,"",,,,,,,,
DB02230,Immucillin-G,,SmallMoleculeDrug,,,46936327,46507517,,,IMG,,,,"",,,,,,,,DNC000791
DB02232,"1,2-Dihydroxybenzene",120-80-9,SmallMoleculeDrug,C00090,,289,46507748,18135,,CAQ,,,,"",,,,,,13837760,26188,
DB02233,6-Hydroxy-D-Norleucine,,SmallMoleculeDrug,,,97725,46506578,,,DDO,,,,"",,,,,,203578,,
DB02234,Ethylisothiourea,1071-37-0,SmallMoleculeDrug,,,5139,46508006,,,ITU,,,,"",,,,,,4955,50055281,
DB02235,Methionine Sulfoxide,62697-73-8,SmallMoleculeDrug,,,9577091,46504569,49033,,SME,,,,"",,,,,,824,,
DB02236,Glycinamide Ribonucleotide,,SmallMoleculeDrug,C03838,,46936328,46504693,18349,,GAR,,,,"",,,,,,3370,,
DB02237,Maltotetraose,34612-38-9,SmallMoleculeDrug,C02052,,46936329,46506588,,,MTT,,,,"",,,,,,847,,
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,,SmallMoleculeDrug,C01180,,473,46507979,33574,,KMT,,,,"",,,,,,460,,
DB02239,Laevulinic Acid,123-76-2,SmallMoleculeDrug,,,11579,46504792,39149,,SHF,,,,"",,,Laevulinic_Acid,,,11091,,
DB02240,N-{(1s)-4-[Bis(2-Chloroethyl)Amino]-1-Methylbutyl}-N-(6-Chloro-2-Methoxy-9-Acridinyl)Amine,,SmallMoleculeDrug,,,21158865,46507946,,,QUM,,,,"",,,,,,,,
DB02241,"8-Benzyl-2-Hydroperoxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One",,SmallMoleculeDrug,,,46936330,46506413,,,CZH,,,,"",,,,,,2412,,
DB02242,Cyclohexane Propionic Acid,,SmallMoleculeDrug,,,69702,46506643,,,CXP,,,,"",,,,,,62903,,
DB02243,4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide,,SmallMoleculeDrug,,,46936331,46504921,,,MYP,,,,"",,,,,,4352366,,
DB02245,7-Deazaguanine,7355-55-7,SmallMoleculeDrug,C01449,,4470573,46508935,17433,,7DG,,,,"",,,,,,3668976,,
DB02247,Hydrolyzed Cephalothin,,SmallMoleculeDrug,,,5288660,46508343,,,KCP,,,,"",,,,,,4450777,,
DB02248,3-Methyl-5-Sulfo-Pyrrolidine-2-Carboxylic Acid,,SmallMoleculeDrug,,,46936332,46508949,,,BG3,,,,"",,,,,,20118993,,
DB02249,2-Ethoxyethanol,110-80-5,SmallMoleculeDrug,C14687,,8076,46508195,46788,,ETX,,,,"",,,2-Ethoxyethanol,,,13836591,,
DB02250,Cu-Bicyclam,,SmallMoleculeDrug,,,23644096,46505201,,,MM2,,,,"",,,,,,,,
DB02251,O-Succinylbenzoate,27415-09-4,SmallMoleculeDrug,C02730,,955,46504874,18325,,OSB,,,,"",,,,,,930,,
DB02252,Iodophenyl,,SmallMoleculeDrug,,,11575,46507103,,,PIH,,,,"",,,,,,11087,,
DB02253,"(1r)-4-[(1e,3e,5e,7z,9e,11z,13e,15e)-17-Hydroxy-3,7,12,16-Tetramethylheptadeca-1,3,5,7,9,11,13,15-Octaen-1-Yl]-3,5,5-Trimethylcyclohex-3-En-1-Ol",,SmallMoleculeDrug,,,5287502,46506703,39930,,3ON,,,,"",,,,,,21239499,,
DB02254,Trifluoro-thiamin phosphate,"",SmallMoleculeDrug,"","",4631605,46509144,"","",FTP,"","","","","","",,,,3822061,,
DB02255,GM6001,,SmallMoleculeDrug,,,132519,46506673,,,GM6,,,,"",,,,,,117009,,
DB02256,2'-Deoxyuridine,951-78-0,SmallMoleculeDrug,C00526,,1263358,46506680,16450,,DUR,,,,"",,,,,,,,
DB02257,N-Bromoacetyl-Aminoethyl Phosphate,,SmallMoleculeDrug,,,4354,46507274,,,BE1,,,,"",,,,,,4201,,
DB02258,SR11254,,SmallMoleculeDrug,,,9887303,46504531,,,254,,,,"",,,,,,,,
DB02259,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide",,SmallMoleculeDrug,,,448661,46507470,,,892,,,,"",,,,,,395392,,
DB02260,4-Oxosebacic Acid,,SmallMoleculeDrug,,,1755,46507437,,,4OX,,,,"",,,,,,1691,,
DB02261,Platelet Activating Factor,74389-68-7,SmallMoleculeDrug,,,108156,46508665,52450,,PFS,,,,"",,,,,,2404,,
DB02262,Orotic Acid,65-86-1,SmallMoleculeDrug,C00295,D00055,967,46508903,16742,,ORO,,,,"",,,,,,,,DNC001065
DB02263,Glyceraldehyde-3-Phosphate,142-10-9,SmallMoleculeDrug,C00661,,439168,46508786,17138,,G3H,,,,"",,,,,,709,,
DB02264,O2-Sulfo-Glucuronic Acid,,SmallMoleculeDrug,,,46936333,46504842,,,IDS,,,,"",,,,,,3668216,,
DB02265,Ethyl-Trimethyl-Silane,3439-38-1,SmallMoleculeDrug,,,137936,46508592,37170,,CEQ,,,,"",,,,,,121584,,
DB02266,Flufenamic Acid,530-78-9,SmallMoleculeDrug,C13038,D01581,3371,46507173,31619,"",FLF,,,,"","","",,"",,3254,17636,
DB02267,Argininosuccinate,,SmallMoleculeDrug,,,448718,46504554,,,AS1,,,,"",,,Argininosuccinate,,,805,,
DB02268,4-(Acetylamino)-3-Amino Benzoic Acid,"",SmallMoleculeDrug,"","",446367,46507425,"","",ST3,"","","","","","",,,,393747,5274,
DB02269,[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium,,SmallMoleculeDrug,,,446978,46507131,,,IMA,,,,"",,,,,,394195,,
DB02270,Dimethylallyl S-Thiolodiphosphate,,SmallMoleculeDrug,,,5288123,46504884,,,DST,,,,"",,,,,,4450353,,
DB02271,S-(2-Oxo)Pentadecylcoa,,SmallMoleculeDrug,,,46936334,46504583,,,NHM,,,,"",,,,,,109342,,
DB02272,Porphobilinogen,487-90-1,SmallMoleculeDrug,C00931,"",1021,46505854,17381,"",PBG,"","","","","","",Porphobilinogen,,,,,
DB02273,"2,6-Dimethyl-7-Octen-2-Ol",18479-58-8,SmallMoleculeDrug,,,1712076,46507697,,,DHM,,,,"",,,,,,27067,,
DB02274,7-Keto-8-Aminopelargonic Acid,4707-58-8,SmallMoleculeDrug,,,36688194,46507728,,,KAP,,,,"",,,,,,168,,
DB02275,"[2-Aminomethyl-5-Oxo-4-(4-Oxo-Cyclohexa-2,5-Dienylmethyl)-4,5-Dihydro-Imidazol-1-Yl] -Acetaldehyde",,SmallMoleculeDrug,,,46936335,46506199,,,PBI,,,,"",,,,,,2538107,,
DB02276,(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide,,SmallMoleculeDrug,,,17754079,46509038,,,MLN,,,,"",,,,,,16744106,,
DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea,,SmallMoleculeDrug,,,446816,46504956,,,BMU,,,,"",,,,,,,14831,
DB02278,"7,8-Dihydro-7,7-Dimethyl-6-Hydroxypterin",,SmallMoleculeDrug,,,3340355,46508641,,,ROI,,,,"",,,,,,2587098,,
DB02279,Benzoylformic Acid,611-73-4,SmallMoleculeDrug,C02137,,11915,46505242,18280,,,,,,"",,,,,,11421,,
DB02280,(R)-Mandelic Acid,611-71-2,SmallMoleculeDrug,C01983,,439616,46506374,32382,,RMN,,,,"",,,,,,1253,16421,
DB02281,Formycin,6742-12-7,SmallMoleculeDrug,,,1550916,46507685,24088,,FMC,,,,"",,,,,,,,
DB02282,5'-Deoxy-5'-Methylthioadenosine,,SmallMoleculeDrug,,,688097,46508330,17509,,MTA,,,,"",,,,,,144,22111,
DB02283,2-Phenylamino-Ethanesulfonic Acid,"",SmallMoleculeDrug,"","",446854,46508899,"","",171,"","","","","","",,,,394102,,
DB02285,Protoporphyrin Ix,553-12-8,SmallMoleculeDrug,C02191,,4971,46506247,15430,,PP9,,,,"",,,,,,,50004784,DNC001154
DB02286,2-Amino-3-(4-Amino-1h-Indol-3-Yl)Propanoic Acid,,SmallMoleculeDrug,,,17753790,46508383,,,4IN,,,,"",,,,,,,,
DB02287,2-(2-Hydroxy-Phenyl)-3h-Benzoimidazole-5-Carboxamidine,,SmallMoleculeDrug,,,5353306,46505811,,,122,,,,"",,,,,,16743765,,
DB02288,CRA_9334,"",SmallMoleculeDrug,"","",10904076,46504724,"","",334,"","","","","","",,,,11452327,,
DB02289,2-Aminopropanedioic Acid,1068-84-4,SmallMoleculeDrug,,,100714,46505306,17475,,FGL,,,,"",,,,,,90998,,
DB02290,"3-{2,6,8-Trioxo-9-[(2s,3s,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Propyl Dihydrogen Phosphate",,SmallMoleculeDrug,,,657024,46508558,,,T5P,,,,"",,,,,,,,
DB02292,"6-Oxo-8,9,10,11-Tetrahydro-7h-Cyclohepta[C][1]Benzopyran-3-O-Sulfamate",,SmallMoleculeDrug,,,5287541,46507132,,,667,,,,"",,,,,,4449897,13058,
DB02293,"2,3-Di-O-Phytanly-3-Sn-Glycero-1-Phosphoryl-3'-Sn-Glycerol-1'-Phosphate",,SmallMoleculeDrug,,,46936336,46506621,,,L3P,,,,"",,,,,,21239469,,
DB02294,"(5r,6s,7s,8s)-5-Hydroxymethyl-6,7,8-Trihydroxy-Tetrazolo[1,5-a]Piperidine","",SmallMoleculeDrug,"","",46936338,46507507,"","",GTZ,"","","","","","",,,,4370,,
